Uniprot Accession,Description,Gene,Molecular weight (Da),Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose
P27828,UDP-N-acetylglucosamine 2-epimerase OS=Escherichia coli (strain K12) GN=wecB PE=1 SV=2,wecB,42199.90669,1.9336535646733204e-06,3.436026554872934e-06,1.9004781358676504e-06,6.090060859326511e-07,8.909972307808437e-07,1.0616137217814307e-06,9.289120065587518e-07,8.815185368363666e-07,8.530824550029354e-07,5.426552283213117e-07,3.4360265548729337e-07,2.6066408347311914e-07,9.857841702256143e-07,6.872053109745867e-07,1.7725157676172101e-06,1.7819944615616874e-06,1.5284393985469258e-06,1.180097396087394e-06,8.080586587666692e-07,4.7630437070997224e-07,8.578218019751737e-07,1.1279645793927702e-06
P40120,Glucans biosynthesis protein D OS=Escherichia coli (strain K12) GN=mdoD PE=1 SV=3,mdoD,62699.58932,1.5470595749031297e-06,1.658703049380675e-06,1.8181937272057399e-06,9.234510246071258e-07,1.4035179648605712e-06,1.132383812557961e-06,1.558223922350884e-06,1.427441566534331e-06,8.006432026818259e-07,8.054279230165778e-07,7.129233298780402e-07,6.060645757352467e-07,3.8277762678015573e-07,2.615647116331065e-07,3.492845844368922e-07,8.500853128075959e-07,5.039905419272051e-07,8.979325161551155e-07,1.137168532892713e-06,6.363678045220089e-07,1.0877264227669425e-06,1.2025597108009894e-06
P0AF12,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Escherichia coli (strain K12) GN=mtnN PE=1 SV=1,mtnN,24320.56199,3.6183374395782215e-05,5.879798339314609e-05,5.715328455697418e-05,2.249125658465099e-05,2.9645696521998835e-05,3.425085326328021e-05,3.3140681548864164e-05,3.268838936891689e-05,3.803366058647562e-05,2.8247702511252705e-05,2.2943548764598264e-05,1.8872919145072768e-05,3.4826497855940374e-05,3.4826497855940374e-05,8.017906826338104e-05,3.84859527664229e-05,6.537677873783379e-05,4.646274212185671e-05,3.092033812003208e-05,3.585443462854783e-05,3.4291970734184504e-05,4.152864561334095e-05
P75957,Lipoprotein-releasing system ATP-binding protein LolD OS=Escherichia coli (strain K12) GN=lolD PE=1 SV=2,lolD,25404.21205,8.305709288865742e-06,1.212397374867606e-05,9.014253209242914e-06,4.84171678924401e-06,5.589624260753249e-06,6.967348550375528e-06,6.731167243583138e-06,6.9279849992434626e-06,5.589624260753249e-06,4.290627073395099e-06,3.7237919370933605e-06,2.7200213832257004e-06,4.133172868866838e-06,3.881246141621622e-06,6.888621448111399e-06,6.573713039054876e-06,7.715256021884765e-06,7.321620510564113e-06,6.652440141319007e-06,4.054445766602708e-06,6.180077527734225e-06,8.502527044526067e-06
P08956,Type I restriction enzyme EcoKI R protein OS=Escherichia coli (strain K12) GN=hsdR PE=3 SV=3,hsdR,133993.5805,6.992872318983968e-08,5.948046145389778e-07,2.7389371836361966e-07,8.06008762486946e-08,1.6866479659449056e-07,1.0224370413028853e-07,1.082141394079696e-07,9.10491379846365e-08,1.201550099633318e-07,8.06008762486946e-08,4.8435156190187775e-08,8.582500711666554e-08,6.037602674554994e-08,2.201598008644899e-08,2.6419176103738785e-08,3.567335078414447e-08,1.4478305548376625e-08,9.254174680405679e-08,1.4254414225463583e-07,1.082141394079696e-07,2.015021906217365e-07,1.0224370413028853e-07
P36879,Uncharacterized ABC transporter ATP-binding protein YadG OS=Escherichia coli (strain K12) GN=yadG PE=1 SV=1,yadG,34607.32501,4.507716211955788e-06,9.85340530946746e-06,5.490167181228203e-06,2.2480789826292323e-06,2.204735557514273e-06,2.071815720495064e-06,4.189864427779419e-06,1.9822393085908145e-06,4.5655074454424015e-06,3.4963696259400663e-06,3.005144141303859e-06,3.0918309915337774e-06,1.3234192468434301e-06,1.0980334362456407e-06,1.514130317349252e-06,2.528366465039305e-06,2.4272318064377316e-06,3.2941003087369223e-06,3.5830564761699853e-06,2.1729503790966366e-06,4.507716211955788e-06,3.1785178417636967e-06
P60752,Lipid A export ATP-binding/permease protein MsbA OS=Escherichia coli (strain K12) GN=msbA PE=1 SV=1,msbA,64401.5979,2.51546553629844e-06,7.111624787806702e-06,3.3694816134368003e-06,1.3571091843980472e-06,1.513937591290728e-06,2.6241584915705954e-06,1.940945629859908e-06,1.940945629859908e-06,2.51546553629844e-06,2.51546553629844e-06,2.2825520607152513e-06,2.1117488452875796e-06,9.301011458288678e-07,8.757546681927905e-07,1.4766714351974176e-06,1.119537439303195e-06,1.3586619409019357e-06,2.329134755831889e-06,2.142803975365338e-06,1.1288539783265223e-06,1.6614494591600808e-06,2.841544402114905e-06
P69428,Sec-independent protein translocase protein tatA OS=Escherichia coli (strain K12) GN=tatA PE=1 SV=1,tatA,9640.02352,4.118247213571114e-05,7.022804442286256e-05,5.456418222514877e-05,1.6182533131412943e-05,2.7489559486054037e-05,3.402481325066311e-05,2.9875445781070045e-05,2.9771711594330217e-05,2.6348483431915944e-05,2.219911596232288e-05,2.0228166414266177e-05,1.929455873360774e-05,2.1887913402103403e-05,2.0331900601006e-05,3.9626459334613744e-05,4.419076355116611e-05,3.931525677439426e-05,2.9771711594330217e-05,2.7697027859533693e-05,2.3028989456241496e-05,2.3962597136899933e-05,3.246880044956571e-05
P0ABU7,Biopolymer transport protein exbB OS=Escherichia coli (strain K12) GN=exbB PE=1 SV=1,exbB,26252.84497,1.3598526194321259e-05,9.332321898063607e-06,1.88931904548553e-05,7.58013084781493e-06,1.0665510740644122e-05,1.1579697375556476e-05,1.1579697375556476e-05,1.2189155132164711e-05,1.3522343974745226e-05,7.884859726119047e-06,5.4851198094741195e-06,3.75197431411945e-06,3.999566527741546e-06,3.923384308165517e-06,2.323557697068898e-05,2.597813687542604e-05,1.99216504191317e-05,2.2740392543444794e-05,1.0589328521068093e-05,6.170759785658385e-06,1.4322257280293537e-05,2.2359481445564643e-05
P00803,Signal peptidase I OS=Escherichia coli (strain K12) GN=lepB PE=1 SV=2,lepB,35919.47649,2.4387883276747616e-06,4.259527558610029e-06,3.285125829516231e-06,1.3585944108507803e-06,2.0016995520526866e-06,2.3190761152432376e-06,2.266180021378146e-06,2.1826598731701057e-06,2.24669198679627e-06,1.8847713445614306e-06,1.6369949048775794e-06,1.6954590086232073e-06,1.3001303071051523e-06,1.0161618031978173e-06,1.6954590086232073e-06,2.811844989670672e-06,2.0462436310969742e-06,2.4443563375552976e-06,2.138115794125818e-06,1.6620509493399912e-06,1.8068192062339272e-06,2.461060367196905e-06
P0AG93,Protein-export membrane protein secF OS=Escherichia coli (strain K12) GN=secF PE=1 SV=1,secF,35341.59237,7.724609495290832e-06,2.0740435018491503e-05,1.5986829175235606e-05,1.542092371770514e-05,1.0525841510066628e-05,1.312900661470676e-05,9.026192047610897e-06,8.205629134191726e-06,1.3157301887583285e-05,1.1940605153892789e-05,9.535506959388317e-06,9.56380223226484e-06,4.414062568737618e-06,3.055889470664505e-06,3.876452384083678e-06,6.762570217489044e-06,5.4326923922924525e-06,5.857121485440301e-06,7.866085859673448e-06,4.4989483873671885e-06,7.950971678303018e-06,9.309144776376131e-06
P37177,Phosphoenolpyruvate-protein phosphotransferase ptsP OS=Escherichia coli (strain K12) GN=ptsP PE=3 SV=2,ptsP,83644.74272,7.017775187198282e-07,9.133867534956537e-07,6.910177271210574e-07,6.168947183295252e-07,5.989617323315739e-07,9.492527254915561e-07,6.910177271210574e-07,6.30045574728023e-07,1.1919458026638308e-06,1.2194430478606896e-06,1.0915210810753033e-06,8.990403646972926e-07,2.7736351676831366e-07,4.040899511538363e-07,4.363693259501487e-07,8.332860827048045e-07,8.380682123042581e-07,1.2433536958579579e-06,1.1369513122701132e-06,5.212521263404516e-07,8.978448322974293e-07,1.1214093910718888e-06
P39838,Sensor-like histidine kinase RcsD OS=Escherichia coli (strain K12) GN=rcsD PE=1 SV=3,rcsD,100291.5654,5.404243096997267e-07,5.603661661462111e-07,6.810143976474416e-07,5.334446599434571e-07,6.511016129777151e-07,7.82717865524512e-07,6.012469718615041e-07,6.530957986223634e-07,9.272963247615237e-07,7.567934521440823e-07,6.760289335358205e-07,5.982556933945314e-07,5.852934867043166e-07,6.251771995972853e-07,7.657672875450002e-07,1.5155810899328129e-06,1.0569183916636722e-06,8.953893544471488e-07,6.301626637089064e-07,6.700463766018752e-07,6.002498790391798e-07,8.854184262239067e-07
P39396,Inner membrane protein YjiY OS=Escherichia coli (strain K12) GN=yjiY PE=1 SV=2,yjiY,77255.23221,2.3169951714523493e-07,7.624079083717506e-06,4.5304374860800123e-07,8.426613724108822e-08,8.025346403913165e-08,1.1843857999323461e-07,2.2652187430400062e-07,1.7215662447104045e-05,1.3591312458240035e-07,9.565695149180368e-08,1.1377870143612374e-07,9.423309971046426e-08,6.433221230233616e-07,6.717991586501505e-07,5.798959982182416e-07,1.2439286926065406e-07,2.16166588621532e-06,1.8510073157412623e-07,2.433492135380121e-07,1.656845709194976e-07,1.8251191015350908e-07,3.1065857047405793e-07
P21866,KDP operon transcriptional regulatory protein kdpE OS=Escherichia coli (strain K12) GN=kdpE PE=1 SV=3,kdpE,25328.48452,9.830828994264676e-07,9.909791476146319e-07,,5.76426117736001e-07,2.432044441954635e-07,1.1646966077542487e-06,4.3034552625495973e-07,3.4980379473568276e-07,4.0270865759638434e-07,8.843797970744125e-07,3.1269142825131014e-07,4.5403427081945284e-07,2.1833126240274563e-07,2.645243143035074e-07,1.2436590896358926e-06,7.067142128407137e-07,1.3699990606465229e-06,,,5.369448767951791e-07,4.224492780667953e-07,
P77213,Carboxylate-amine ligase YbdK OS=Escherichia coli (strain K12) GN=ybdK PE=1 SV=1,ybdK,41643.68948,8.836873115595042e-07,7.300025617230687e-07,7.49213155452623e-07,1.4047746664736683e-06,1.1886554870161808e-06,1.2895111040963415e-06,1.378360100095531e-06,7.804303702631489e-07,9.197071748024187e-07,1.0085561708016078e-06,1.2198727018267068e-06,1.1454316511246833e-06,1.3279322915554505e-06,1.3135243462582845e-06,1.3711561274469478e-06,1.1718462175028206e-06,1.9330659940364155e-06,1.2390832955562611e-06,1.928263345604027e-06,1.971487181495524e-06,1.2150700533943183e-06,1.599281927985407e-06
P75838,UPF0142 protein ycaO OS=Escherichia coli (strain K12) GN=ycaO PE=3 SV=2,ycaO,65592.12147,7.256969119648144e-06,1.768505079578119e-05,1.0565293277134799e-05,1.5123767577081847e-06,2.3478429504744e-06,2.77472348692429e-06,3.0339009554831527e-06,1.981945347803064e-06,2.6527576193671785e-06,2.134402682249454e-06,1.356870276572867e-06,1.2272815422934362e-06,5.10732070395405e-07,4.893880435729105e-07,2.622266152477901e-06,1.997191081247703e-06,2.1648941491387322e-06,3.0643924223724307e-06,2.546037485254706e-06,1.2242323956045085e-06,3.247341223708098e-06,4.2535596310542686e-06
P0AB43,UPF0745 protein YcgL OS=Escherichia coli (strain K12) GN=ycgL PE=1 SV=2,ycgL,11221.80465,2.111959772887332e-06,2.111959772887332e-06,2.245628112943492e-06,1.122814056471746e-06,1.372328291243245e-06,1.399061959254477e-06,1.7198659753892616e-06,1.6842210847076187e-06,1.3545058459024236e-06,1.060435497778871e-06,7.83296472729099e-07,6.318056873321173e-07,9.624120484043536e-07,1.0960803884605138e-06,1.978291432831172e-06,3.341708501404005e-06,2.459497457033348e-06,1.7109547527188508e-06,1.4168844045952985e-06,1.5861976353331014e-06,1.1941038378350315e-06,2.1030485502169206e-06
P21362,Protein yciF OS=Escherichia coli (strain K12) GN=yciF PE=1 SV=1,yciF,18567.66099,4.480909040983089e-06,1.8526835457910847e-06,2.186597440672036e-06,1.1471558001555263e-05,6.785992057258043e-06,7.916990733467716e-06,5.92427878014591e-06,3.5491815601055956e-06,6.624420817799518e-06,7.755419494009192e-06,1.4110554912711168e-05,1.7503550941340192e-05,1.470298279072576e-05,1.3410412875057562e-05,1.0017416846428539e-05,9.317274808774932e-06,8.509418611482308e-06,2.779025318686627e-06,6.839849137077551e-06,1.588783854675494e-05,4.001581030589465e-06,2.757482486758824e-06
P31130,Uncharacterized protein ydeI OS=Escherichia coli (strain K12) GN=ydeI PE=4 SV=1,ydeI,14094.21224,1.8234435215231299e-06,2.27753062415924e-06,1.2416444212706137e-06,1.6105901921624532e-06,1.348071085950952e-06,2.596810618200255e-06,1.2558346432279922e-06,9.365546491869772e-07,1.2842150871427489e-06,1.6247804141198316e-06,2.5116692864559843e-06,3.6468870430462597e-06,7.662719856984359e-06,7.045445201838396e-06,3.859740372406937e-06,1.0500764248460046e-06,4.051308368831545e-06,6.981589203030195e-07,1.057171535824694e-06,2.696142171901904e-06,4.7253439118070215e-07,6.711974985840003e-07
P77148,Uncharacterized protein ydhS OS=Escherichia coli (strain K12) GN=ydhS PE=1 SV=1,ydhS,60698.9436,7.018244053921229e-07,5.370768923892771e-07,5.848536711601024e-07,1.336102330453079e-06,1.1038083371190666e-06,8.89636570215367e-07,8.632769681349118e-07,5.354294172592486e-07,1.3064477781125669e-06,1.4102387113043595e-06,1.8122226430313032e-06,1.542036721706636e-06,6.491052012312123e-07,6.04623372720444e-07,8.830466696952534e-07,5.222496162190211e-07,1.1993618946607172e-06,4.728253623181673e-07,5.667314447297893e-07,8.468022168346272e-07,4.810627379683096e-07,3.4267482704591916e-07
P64483,Uncharacterized protein yeaK OS=Escherichia coli (strain K12) GN=yeaK PE=4 SV=1,yeaK,17821.38202,7.294608232633576e-06,9.314653589362874e-06,7.967956684876677e-06,6.733484522430994e-06,6.340697925289186e-06,4.999612257905013e-06,6.4529226673297015e-06,6.4529226673297015e-06,9.875777299565458e-06,7.631282458755126e-06,6.172360812228411e-06,5.061335866027297e-06,7.51905771671461e-07,4.949111123986781e-07,1.5879800998733092e-05,7.911844313856418e-06,9.1463164763021e-06,9.202428847322358e-06,4.803218959334109e-06,5.605625864923803e-06,4.6292706091713085e-06,7.014046377532286e-06
P33218,Inner membrane protein yebE OS=Escherichia coli (strain K12) GN=yebE PE=1 SV=2,yebE,23654.40951,7.990053605865726e-06,1.9658068395383926e-06,2.811315157619422e-06,5.876282810663152e-06,8.877837339850806e-06,6.045384474279359e-06,1.530370055726663e-05,2.7309918674017242e-05,2.0419025881656855e-06,2.490021996748631e-06,2.2448245845051322e-06,2.574572828556734e-06,9.25831608298727e-07,1.5303700557266625e-06,2.4688842887966052e-06,9.638794826123732e-06,1.1245260630477688e-06,6.806341960552285e-06,1.280945101892759e-05,6.256761553799616e-06,5.834007394759101e-06,1.4162264327857238e-05
P76402,UPF0339 protein yegP OS=Escherichia coli (strain K12) GN=yegP PE=1 SV=2,yegP,11998.96227,6.417221611948615e-06,2.73356972560928e-06,1.841825943169667e-06,5.792167558836736e-06,7.183954583765851e-06,9.000778364811043e-06,6.092193504330438e-06,4.475387020281046e-06,5.883842153293146e-06,6.9339329625211e-06,8.067364312163972e-06,1.0417567551864633e-05,2.3418691856591696e-05,2.0335091861239763e-05,1.2084378360162975e-05,9.334140526470711e-06,1.6584767542568497e-05,5.092107019351432e-06,7.592323231798944e-06,1.4501254032195569e-05,5.267122154222758e-06,4.78374701981624e-06
P0ADS6,Uncharacterized protein yggE OS=Escherichia coli (strain K12) GN=yggE PE=4 SV=1,yggE,26600.77371,1.5751421540136848e-05,2.1202390808203298e-05,1.770625189833999e-05,1.1202681668164154e-05,1.3834184073437611e-05,1.3119919134863388e-05,1.4322891662988399e-05,1.1503424800195406e-05,1.5864200214648567e-05,1.3533440941406359e-05,9.962116248535238e-06,1.1616203474707126e-05,1.7969402138867335e-05,2.127757659121111e-05,1.9999418280078288e-05,2.9510419830566647e-05,2.4247415020019734e-05,1.6465686478711074e-05,1.597697888916029e-05,1.5676235757129033e-05,1.5450678408105594e-05,1.4322891662988399e-05
P0ADU5,Protein ygiW OS=Escherichia coli (strain K12) GN=ygiW PE=1 SV=1,ygiW,13984.04637,2.774590341979823e-05,3.5969560361233266e-05,5.227385412338275e-05,2.8389493963040974e-05,3.675617102519663e-05,4.462227766483014e-05,4.7196639837801116e-05,2.645872233331275e-05,2.8604024144121885e-05,3.067781589457073e-05,3.625560060267449e-05,3.875845271528516e-05,0.0001394446177025942,0.00011727649899089975,8.366677062155654e-05,4.605247887203624e-05,0.00011012549295486926,2.7674393359437924e-05,3.64701307837554e-05,3.668466096483632e-05,2.8031943661239448e-05,2.6887782695474576e-05
P0ADP9,Protein yihD OS=Escherichia coli (strain K12) GN=yihD PE=1 SV=1,yihD,10248.426,4.166493469338609e-05,5.9228607397857985e-05,3.542007328735164e-05,2.654066097564641e-05,2.5662477340422817e-05,3.337097813849659e-05,2.5174597543076373e-05,2.8004300367685732e-05,2.8004300367685732e-05,3.07364272328258e-05,2.9370363800255768e-05,2.5272173502545662e-05,8.245168575154859e-06,6.108255062777446e-06,3.3175826219558014e-05,4.917828357252129e-05,3.8640079949838155e-05,3.0150971476010074e-05,2.4003686029444912e-05,1.4831545839331817e-05,2.0686103407489113e-05,2.2832774515813458e-05
P77214,Cation efflux system protein CusF OS=Escherichia coli (strain K12) GN=cusF PE=1 SV=1,cusF,12225.27043,0.0004899687114733217,2.5684503406114022e-05,2.4457536682892015e-05,0.0003509124828414941,0.00048097095550302685,8.506969281005917e-05,0.0006511103411231453,0.0003206473036686846,0.00020858434294774127,0.0001864989419297451,9.57034044113166e-05,8.114339929574875e-05,2.388495221205508e-05,2.1512816547159197e-05,7.868946584930473e-05,0.0002920180801268378,0.0003198293258532033,0.00017013938562011833,0.0005202338906461312,0.0002568450340611402,0.0004727911773482135,0.0005774923377298248
Q46920,NADPH-dependent 7-cyano-7-deazaguanine reductase OS=Escherichia coli (strain K12) GN=queF PE=1 SV=1,queF,32549.27527,9.769802779390733e-07,1.5299879824328882e-06,1.668239908556342e-06,4.669842837947772e-07,8.755955321152071e-07,9.585466877892793e-07,1.0568591685881798e-06,8.510174119154821e-07,9.278240375396231e-07,6.205975350430592e-07,5.929471498183684e-07,4.608397537448459e-07,4.85417873944571e-07,6.421033902178185e-07,9.124627124147949e-07,9.769802779390733e-07,1.2227614799363245e-06,7.588494611665129e-07,6.113807399681623e-07,5.19212789219193e-07,8.202947616658257e-07,1.1797497695868053e-06
P64530,Transcriptional repressor rcnR OS=Escherichia coli (strain K12) GN=rcnR PE=1 SV=1,rcnR,10109.49097,8.200215049996725e-06,2.1069310080208717e-06,5.519565739322283e-06,5.56902421368897e-06,6.657110649756086e-06,6.548302006149375e-06,6.5384103112760385e-06,7.220937257536321e-06,4.3028872699017794e-06,4.352345744268467e-06,4.26332049040843e-06,4.006136423701657e-06,5.578915908562308e-06,6.983536580576222e-06,9.268518096317167e-06,7.99248945765664e-06,7.903464203796603e-06,5.5986992983089824e-06,4.817255403315326e-06,4.68866336996194e-06,4.827147098188663e-06,3.7192772723748716e-06
P0A8A8,Ribosome maturation factor rimP OS=Escherichia coli (strain K12) GN=rimP PE=1 SV=2,rimP,16622.51589,1.0106773313483052e-05,2.069482154665578e-05,1.6844622189138427e-05,6.31673332092691e-06,7.219123795345039e-06,1.1129482517823604e-05,8.422311094569213e-06,5.919681512182932e-06,6.677689510694161e-06,5.125577894694978e-06,4.674382657485913e-06,3.723864691098816e-06,6.196414591004492e-06,5.360199418043691e-06,1.564143488991425e-05,1.4558566320612494e-05,1.0588048233172724e-05,9.625498393793385e-06,5.107530085206615e-06,4.644302975005308e-06,5.895617766198448e-06,8.54262982449163e-06
P0A8X0,UPF0307 protein yjgA OS=Escherichia coli (strain K12) GN=yjgA PE=1 SV=1,yjgA,21328.29513,2.7615896929873366e-06,7.220455224449064e-06,4.655787037583064e-06,2.6021770451748245e-06,2.6303086889064445e-06,3.061660559457947e-06,2.494339077536949e-06,1.8473112717096957e-06,2.1426935308917024e-06,1.931706202904555e-06,1.8004251988236623e-06,1.917640381038745e-06,3.4648807862778294e-06,3.6430478632447546e-06,3.2679592801564914e-06,3.6664908996877714e-06,5.110581944577584e-06,2.5974884378862213e-06,2.775655514853146e-06,2.170825174623322e-06,1.9739036685019844e-06,2.2552201058181813e-06
